model,threshold,f1,mcc,recall,precision,cost
LightGBM_Weighted_Physics,0.76,0.7938931297709924,0.7875384135546023,0.7647058823529411,0.8253968253968254,8110
LightGBM_Weighted_Physics,0.77,0.7938931297709924,0.7875384135546023,0.7647058823529411,0.8253968253968254,8110
LightGBM_Weighted_Physics,0.78,0.8,0.794200508580702,0.7647058823529411,0.8387096774193549,8100
LightGBM_Weighted_Physics,0.79,0.8,0.794200508580702,0.7647058823529411,0.8387096774193549,8100
LightGBM_Weighted_Physics,0.8,0.8062015503875969,0.8010228936440323,0.7647058823529411,0.8524590163934426,8090
LightGBM_Weighted_Physics,0.81,0.8062015503875969,0.8010228936440323,0.7647058823529411,0.8524590163934426,8090
LightGBM_Weighted_Physics,0.8200000000000001,0.8062015503875969,0.8010228936440323,0.7647058823529411,0.8524590163934426,8090
LightGBM_Weighted_Physics,0.8300000000000001,0.796875,0.7918390168605326,0.75,0.85,8590
LightGBM_Weighted_Physics,0.8400000000000001,0.7874015748031497,0.782564516414287,0.7352941176470589,0.847457627118644,9090
LightGBM_Weighted_Physics,0.85,0.7874015748031497,0.782564516414287,0.7352941176470589,0.847457627118644,9090
LightGBM_Weighted_Physics,0.86,0.7874015748031497,0.782564516414287,0.7352941176470589,0.847457627118644,9090
LightGBM_Weighted_Physics,0.87,0.7874015748031497,0.782564516414287,0.7352941176470589,0.847457627118644,9090
LightGBM_Weighted_Physics,0.88,0.7874015748031497,0.782564516414287,0.7352941176470589,0.847457627118644,9090
LightGBM_Weighted_Physics,0.89,0.7874015748031497,0.782564516414287,0.7352941176470589,0.847457627118644,9090
LightGBM_Weighted_Physics,0.9,0.7874015748031497,0.782564516414287,0.7352941176470589,0.847457627118644,9090
LightGBM_Weighted_Physics,0.91,0.7874015748031497,0.782564516414287,0.7352941176470589,0.847457627118644,9090
LightGBM_Weighted_Physics,0.92,0.7874015748031497,0.782564516414287,0.7352941176470589,0.847457627118644,9090
LightGBM_Weighted_Physics,0.93,0.7936507936507936,0.7896376923768823,0.7352941176470589,0.8620689655172413,9080
LightGBM_Weighted_Physics,0.9400000000000001,0.7936507936507936,0.7896376923768823,0.7352941176470589,0.8620689655172413,9080
LightGBM_Weighted_Physics,0.9500000000000001,0.784,0.7803124382020113,0.7205882352941176,0.8596491228070176,9580
LightGBM_Weighted_Physics,0.9600000000000001,0.7627118644067796,0.7651693524402329,0.6617647058823529,0.9,11550
LightGBM_Weighted_Physics,0.97,0.7142857142857143,0.7242142458512945,0.5882352941176471,0.9090909090909091,14040
LightGBM_Weighted_Physics,0.98,0.6538461538461539,0.6801519336894705,0.5,0.9444444444444444,17020
LightGBM_Weighted_Physics,0.99,0.5833333333333334,0.6351476053728815,0.4117647058823529,1.0,20000
OOF_Stacking,0.01,0.06576402321083172,0.0,1.0,0.034,19320
OOF_Stacking,0.02,0.06576402321083172,0.0,1.0,0.034,19320
OOF_Stacking,0.03,0.06576402321083172,0.0,1.0,0.034,19320
OOF_Stacking,0.04,0.06576402321083172,0.0,1.0,0.034,19320
OOF_Stacking,0.05,0.06837606837606838,0.038045277706865555,1.0,0.035398230088495575,18530
OOF_Stacking,0.060000000000000005,0.14031413612565444,0.20460007303604877,0.9852941176470589,0.07553551296505073,8700
OOF_Stacking,0.06999999999999999,0.20029895366218237,0.28021721914037917,0.9852941176470589,0.11148086522462562,5840
OOF_Stacking,0.08,0.22789115646258504,0.3102148021469561,0.9852941176470589,0.12884615384615383,5030
OOF_Stacking,0.09,0.2427536231884058,0.3255886862548655,0.9852941176470589,0.1384297520661157,4670
OOF_Stacking,0.09999999999999999,0.25475285171102663,0.3376732732041543,0.9852941176470589,0.1462882096069869,4410
OOF_Stacking,0.11,0.26693227091633465,0.34967747335592597,0.9852941176470589,0.1543778801843318,4170
OOF_Stacking,0.12,0.2768595041322314,0.35928742574052713,0.9852941176470589,0.16105769230769232,3990
OOF_Stacking,0.13,0.2875536480686695,0.3694818638385731,0.9852941176470589,0.16834170854271358,3810
OOF_Stacking,0.14,0.29385964912280704,0.3754226290621748,0.9852941176470589,0.17268041237113402,3710
OOF_Stacking,0.15000000000000002,0.3004484304932735,0.38157777708426716,0.9852941176470589,0.17724867724867724,3610
OOF_Stacking,0.16,0.30663615560640733,0.38731257865127006,0.9852941176470589,0.18157181571815717,3520
OOF_Stacking,0.17,0.3116279069767442,0.3919083795667591,0.9852941176470589,0.1850828729281768,3450
OOF_Stacking,0.18000000000000002,0.31678486997635935,0.3966289859678778,0.9852941176470589,0.18873239436619718,3380
OOF_Stacking,0.19,0.324455205811138,0.4036016158135705,0.9852941176470589,0.19420289855072465,3280
OOF_Stacking,0.2,0.3308641975308642,0.4093854632268947,0.9852941176470589,0.19881305637982197,3200
OOF_Stacking,0.21000000000000002,0.3383838383838384,0.41612570587695263,0.9852941176470589,0.20426829268292682,3110
OOF_Stacking,0.22,0.3392405063291139,0.4168905708500778,0.9852941176470589,0.20489296636085627,3100
OOF_Stacking,0.23,0.3401015228426396,0.41765871467092053,0.9852941176470589,0.20552147239263804,3090
OOF_Stacking,0.24000000000000002,0.34271099744245526,0.4199830711529919,0.9852941176470589,0.20743034055727555,3060
OOF_Stacking,0.25,0.34285714285714286,0.41716937697377043,0.9705882352941176,0.2082018927444795,3510
OOF_Stacking,0.26,0.34464751958224543,0.4187582138427337,0.9705882352941176,0.20952380952380953,3490
OOF_Stacking,0.27,0.3464566929133858,0.4203612352291116,0.9705882352941176,0.2108626198083067,3470
OOF_Stacking,0.28,0.35106382978723405,0.424432344025404,0.9705882352941176,0.21428571428571427,3420
OOF_Stacking,0.29000000000000004,0.35294117647058826,0.42608682761372707,0.9705882352941176,0.21568627450980393,3400
OOF_Stacking,0.3,0.3557951482479784,0.428597214016696,0.9705882352941176,0.21782178217821782,3370
OOF_Stacking,0.31,0.3567567567567568,0.4294417780291159,0.9705882352941176,0.2185430463576159,3360
OOF_Stacking,0.32,0.36164383561643837,0.43372432070095385,0.9705882352941176,0.2222222222222222,3310
OOF_Stacking,0.33,0.3656509695290859,0.43722404158074435,0.9705882352941176,0.22525597269624573,3270
OOF_Stacking,0.34,0.36666666666666664,0.4381094957538016,0.9705882352941176,0.22602739726027396,3260
OOF_Stacking,0.35000000000000003,0.3672316384180791,0.4356323882572485,0.9558823529411765,0.22727272727272727,3710
OOF_Stacking,0.36000000000000004,0.3646723646723647,0.43044418314303245,0.9411764705882353,0.22614840989399293,4190
OOF_Stacking,0.37,0.3657142857142857,0.43135072641875954,0.9411764705882353,0.22695035460992907,4180
OOF_Stacking,0.38,0.367816091954023,0.4331774476648114,0.9411764705882353,0.22857142857142856,4160
OOF_Stacking,0.39,0.3688760806916426,0.43409770650072893,0.9411764705882353,0.22939068100358423,4150
OOF_Stacking,0.4,0.3699421965317919,0.4350226188992337,0.9411764705882353,0.2302158273381295,4140
OOF_Stacking,0.41000000000000003,0.3764705882352941,0.4406721912010135,0.9411764705882353,0.23529411764705882,4080
OOF_Stacking,0.42000000000000004,0.37388724035608306,0.43547704806537185,0.9264705882352942,0.2342007434944238,4560
OOF_Stacking,0.43,0.3783783783783784,0.43935202174163834,0.9264705882352942,0.23773584905660378,4520
OOF_Stacking,0.44,0.38181818181818183,0.4423127780075712,0.9264705882352942,0.24045801526717558,4490
OOF_Stacking,0.45,0.38650306748466257,0.4463357125538675,0.9264705882352942,0.2441860465116279,4450
OOF_Stacking,0.46,0.3888888888888889,0.4483803704996383,0.9264705882352942,0.24609375,4430
OOF_Stacking,0.47000000000000003,0.39622641509433965,0.45465236221173166,0.9264705882352942,0.252,4370
OOF_Stacking,0.48000000000000004,0.3987341772151899,0.4567905633996872,0.9264705882352942,0.2540322580645161,4350
OOF_Stacking,0.49,0.4012738853503185,0.4589533313434553,0.9264705882352942,0.25609756097560976,4330
OOF_Stacking,0.5,0.402555910543131,0.46004408333781516,0.9264705882352942,0.2571428571428571,4320
OOF_Stacking,0.51,0.4077669902912621,0.4644710431335068,0.9264705882352942,0.26141078838174275,4280
OOF_Stacking,0.52,0.4090909090909091,0.4655941014160205,0.9264705882352942,0.2625,4270
OOF_Stacking,0.53,0.4105960264900662,0.46389125469954356,0.9117647058823529,0.26495726495726496,4720
OOF_Stacking,0.54,0.41333333333333333,0.4662087726763291,0.9117647058823529,0.2672413793103448,4700
OOF_Stacking,0.55,0.4161073825503356,0.46855483939283626,0.9117647058823529,0.26956521739130435,4680
OOF_Stacking,0.56,0.4189189189189189,0.4709300757528177,0.9117647058823529,0.2719298245614035,4660
OOF_Stacking,0.5700000000000001,0.4232081911262799,0.47454902882667577,0.9117647058823529,0.27555555555555555,4630
OOF_Stacking,0.5800000000000001,0.4166666666666667,0.46310061114355244,0.8823529411764706,0.2727272727272727,5600
OOF_Stacking,0.59,0.42704626334519574,0.4718546332467531,0.8823529411764706,0.28169014084507044,5530
OOF_Stacking,0.6,0.43010752688172044,0.4744312716415916,0.8823529411764706,0.2843601895734597,5510
OOF_Stacking,0.61,0.43478260869565216,0.4783621307313835,0.8823529411764706,0.28846153846153844,5480
OOF_Stacking,0.62,0.4312267657992565,0.46950458133532674,0.8529411764705882,0.2885572139303483,6430
OOF_Stacking,0.63,0.44106463878326996,0.4777774356977606,0.8529411764705882,0.29743589743589743,6370
OOF_Stacking,0.64,0.44274809160305345,0.47919155449714546,0.8529411764705882,0.29896907216494845,6360
OOF_Stacking,0.65,0.4496124031007752,0.48495373060105806,0.8529411764705882,0.30526315789473685,6320
OOF_Stacking,0.66,0.4505928853754941,0.4828824370477845,0.8382352941176471,0.3081081081081081,6780
OOF_Stacking,0.67,0.4523809523809524,0.48438406002305917,0.8382352941176471,0.30978260869565216,6770
OOF_Stacking,0.68,0.4534412955465587,0.48240618193896834,0.8235294117647058,0.3128491620111732,7230
OOF_Stacking,0.6900000000000001,0.45528455284552843,0.48395601706119057,0.8235294117647058,0.3146067415730337,7220
OOF_Stacking,0.7000000000000001,0.4628099173553719,0.49028202863523807,0.8235294117647058,0.3218390804597701,7180
OOF_Stacking,0.7100000000000001,0.47257383966244726,0.4984884374816375,0.8235294117647058,0.33136094674556216,7130
OOF_Stacking,0.72,0.4765957446808511,0.501869038237697,0.8235294117647058,0.33532934131736525,7110
OOF_Stacking,0.73,0.48484848484848486,0.5088076476195045,0.8235294117647058,0.34355828220858897,7070
OOF_Stacking,0.74,0.48672566371681414,0.5076044203874619,0.8088235294117647,0.34810126582278483,7530
OOF_Stacking,0.75,0.49327354260089684,0.5131288147768012,0.8088235294117647,0.3548387096774194,7500
OOF_Stacking,0.76,0.502283105022831,0.5207383728794069,0.8088235294117647,0.36423841059602646,7460
OOF_Stacking,0.77,0.5069124423963134,0.5246527959445633,0.8088235294117647,0.3691275167785235,7440
OOF_Stacking,0.78,0.5070422535211268,0.5220740154707717,0.7941176470588235,0.3724137931034483,7910
OOF_Stacking,0.79,0.5094339622641509,0.524105379472879,0.7941176470588235,0.375,7900
OOF_Stacking,0.8,0.5142857142857142,0.5282297099750896,0.7941176470588235,0.38028169014084506,7880
OOF_Stacking,0.81,0.5242718446601942,0.5367350839157472,0.7941176470588235,0.391304347826087,7840
OOF_Stacking,0.8200000000000001,0.5353535353535354,0.5436720533529877,0.7794117647058824,0.4076923076923077,8270
OOF_Stacking,0.8300000000000001,0.5408163265306123,0.5483767857327863,0.7794117647058824,0.4140625,8250
OOF_Stacking,0.8400000000000001,0.538860103626943,0.5442390647714198,0.7647058823529411,0.416,8730
OOF_Stacking,0.85,0.5531914893617021,0.5566974602650416,0.7647058823529411,0.43333333333333335,8680
OOF_Stacking,0.86,0.5652173913043478,0.5672181947964667,0.7647058823529411,0.4482758620689655,8640
OOF_Stacking,0.87,0.5573770491803278,0.558079501859218,0.75,0.4434782608695652,9140
OOF_Stacking,0.88,0.5666666666666667,0.5662788678511989,0.75,0.45535714285714285,9110
OOF_Stacking,0.89,0.5730337078651685,0.5719241704141222,0.75,0.4636363636363636,9090
OOF_Stacking,0.9,0.5813953488372093,0.5773680357582192,0.7352941176470589,0.4807692307692308,9540
OOF_Stacking,0.91,0.5952380952380952,0.5899036651197799,0.7352941176470589,0.5,9500
OOF_Stacking,0.92,0.593939393939394,0.5869511028474184,0.7205882352941176,0.5051546391752577,9980
OOF_Stacking,0.93,0.6049382716049383,0.59710403957788,0.7205882352941176,0.5212765957446809,9950
OOF_Stacking,0.9400000000000001,0.6075949367088608,0.5980907807011516,0.7058823529411765,0.5333333333333333,10420
OOF_Stacking,0.9500000000000001,0.6266666666666667,0.6151498352251109,0.6911764705882353,0.573170731707317,10850
OOF_Stacking,0.9600000000000001,0.647887323943662,0.635561328379244,0.6764705882352942,0.6216216216216216,11280
OOF_Stacking,0.97,0.6268656716417911,0.61400860495637,0.6176470588235294,0.6363636363636364,13240
OOF_Stacking,0.98,0.5535714285714286,0.5549349966132503,0.45588235294117646,0.7045454545454546,18630
OOF_Stacking,0.99,0.38636363636363635,0.4525270450700786,0.25,0.85,25530
OOF_Stacking_AnomalyFeature,0.01,0.06576402321083172,0.0,1.0,0.034,19320
OOF_Stacking_AnomalyFeature,0.02,0.06576402321083172,0.0,1.0,0.034,19320
OOF_Stacking_AnomalyFeature,0.03,0.06576402321083172,0.0,1.0,0.034,19320
OOF_Stacking_AnomalyFeature,0.04,0.06576402321083172,0.0,1.0,0.034,19320
OOF_Stacking_AnomalyFeature,0.05,0.06601941747572816,0.01188916137138617,1.0,0.03413654618473896,19240
OOF_Stacking_AnomalyFeature,0.060000000000000005,0.1223744292237443,0.17708907555127915,0.9852941176470589,0.06523855890944498,10100
OOF_Stacking_AnomalyFeature,0.06999999999999999,0.16461916461916462,0.23753236681245546,0.9852941176470589,0.08981233243967829,7290
OOF_Stacking_AnomalyFeature,0.08,0.1925287356321839,0.27135439187182875,0.9852941176470589,0.10668789808917198,6110
OOF_Stacking_AnomalyFeature,0.09,0.22039473684210525,0.302268044737465,0.9852941176470589,0.12407407407407407,5230
OOF_Stacking_AnomalyFeature,0.09999999999999999,0.2336283185840708,0.3134826255968815,0.9705882352941176,0.13279678068410464,5310
OOF_Stacking_AnomalyFeature,0.11,0.25287356321839083,0.3330279850334651,0.9705882352941176,0.14537444933920704,4880
OOF_Stacking_AnomalyFeature,0.12,0.26476578411405294,0.3419723000602851,0.9558823529411765,0.1536643026004728,5080
OOF_Stacking_AnomalyFeature,0.13,0.27956989247311825,0.3562329261253484,0.9558823529411765,0.163727959697733,4820
OOF_Stacking_AnomalyFeature,0.14,0.289532293986637,0.36565660565681624,0.9558823529411765,0.17060367454068243,4660
OOF_Stacking_AnomalyFeature,0.15000000000000002,0.2968036529680365,0.37245544753203824,0.9558823529411765,0.17567567567567569,4550
OOF_Stacking_AnomalyFeature,0.16,0.3080568720379147,0.3828566621391297,0.9558823529411765,0.18361581920903955,4390
OOF_Stacking_AnomalyFeature,0.17,0.3132530120481928,0.38761339153044133,0.9558823529411765,0.1873198847262248,4320
OOF_Stacking_AnomalyFeature,0.18000000000000002,0.32019704433497537,0.39392798702089116,0.9558823529411765,0.19230769230769232,4230
OOF_Stacking_AnomalyFeature,0.19,0.3282828282828283,0.4012236250190185,0.9558823529411765,0.19817073170731708,4130
OOF_Stacking_AnomalyFeature,0.2,0.3299492385786802,0.4027199238178223,0.9558823529411765,0.19938650306748465,4110
OOF_Stacking_AnomalyFeature,0.21000000000000002,0.3359173126614987,0.40805933797997396,0.9558823529411765,0.20376175548589343,4040
OOF_Stacking_AnomalyFeature,0.22,0.3395225464190981,0.40834383964876586,0.9411764705882353,0.20711974110032363,4450
OOF_Stacking_AnomalyFeature,0.23,0.3422459893048128,0.41075886057963373,0.9411764705882353,0.20915032679738563,4420
OOF_Stacking_AnomalyFeature,0.24000000000000002,0.34594594594594597,0.41403081922522883,0.9411764705882353,0.2119205298013245,4380
OOF_Stacking_AnomalyFeature,0.25,0.34972677595628415,0.41736393639290487,0.9411764705882353,0.21476510067114093,4340
OOF_Stacking_AnomalyFeature,0.26,0.3506849315068493,0.418207011098401,0.9411764705882353,0.21548821548821548,4330
OOF_Stacking_AnomalyFeature,0.27,0.3545706371191136,0.4216194860441176,0.9411764705882353,0.21843003412969283,4290
OOF_Stacking_AnomalyFeature,0.28,0.3565459610027855,0.42335030851688465,0.9411764705882353,0.21993127147766323,4270
OOF_Stacking_AnomalyFeature,0.29000000000000004,0.3575418994413408,0.4242219887083173,0.9411764705882353,0.2206896551724138,4260
OOF_Stacking_AnomalyFeature,0.3,0.3595505617977528,0.4259780670563461,0.9411764705882353,0.2222222222222222,4240
OOF_Stacking_AnomalyFeature,0.31,0.3657142857142857,0.43135072641875954,0.9411764705882353,0.22695035460992907,4180
OOF_Stacking_AnomalyFeature,0.32,0.3667621776504298,0.432261801198638,0.9411764705882353,0.2277580071174377,4170
OOF_Stacking_AnomalyFeature,0.33,0.3667621776504298,0.432261801198638,0.9411764705882353,0.2277580071174377,4170
OOF_Stacking_AnomalyFeature,0.34,0.3699421965317919,0.4350226188992337,0.9411764705882353,0.2302158273381295,4140
OOF_Stacking_AnomalyFeature,0.35000000000000003,0.3710144927536232,0.4359522265708115,0.9411764705882353,0.23104693140794225,4130
OOF_Stacking_AnomalyFeature,0.36000000000000004,0.37317784256559766,0.43782569721398606,0.9411764705882353,0.23272727272727273,4110
OOF_Stacking_AnomalyFeature,0.37,0.37168141592920356,0.4335698595164129,0.9264705882352942,0.23247232472324722,4580
OOF_Stacking_AnomalyFeature,0.38,0.37168141592920356,0.4335698595164129,0.9264705882352942,0.23247232472324722,4580
OOF_Stacking_AnomalyFeature,0.39,0.375,0.436438146690402,0.9264705882352942,0.23507462686567165,4550
OOF_Stacking_AnomalyFeature,0.4,0.375,0.436438146690402,0.9264705882352942,0.23507462686567165,4550
OOF_Stacking_AnomalyFeature,0.41000000000000003,0.3712574850299401,0.4302508994267775,0.9117647058823529,0.23308270676691728,5040
OOF_Stacking_AnomalyFeature,0.42000000000000004,0.37237237237237236,0.4312143662176221,0.9117647058823529,0.2339622641509434,5030
OOF_Stacking_AnomalyFeature,0.43,0.37575757575757573,0.43413573190079807,0.9117647058823529,0.2366412213740458,5000
OOF_Stacking_AnomalyFeature,0.44,0.38153846153846155,0.43911087536340204,0.9117647058823529,0.24124513618677043,4950
OOF_Stacking_AnomalyFeature,0.45,0.38509316770186336,0.4421619590527816,0.9117647058823529,0.2440944881889764,4920
OOF_Stacking_AnomalyFeature,0.46,0.39365079365079364,0.44948327651846726,0.9117647058823529,0.25101214574898784,4850
OOF_Stacking_AnomalyFeature,0.47000000000000003,0.3974358974358974,0.45271141316372193,0.9117647058823529,0.2540983606557377,4820
OOF_Stacking_AnomalyFeature,0.48000000000000004,0.3987138263665595,0.4537999667405,0.9117647058823529,0.2551440329218107,4810
OOF_Stacking_AnomalyFeature,0.49,0.39869281045751637,0.45081866912547747,0.8970588235294118,0.25630252100840334,5270
OOF_Stacking_AnomalyFeature,0.5,0.3973509933774834,0.44672408518213025,0.8823529411764706,0.2564102564102564,5740
OOF_Stacking_AnomalyFeature,0.51,0.4,0.4489775199901845,0.8823529411764706,0.25862068965517243,5720
OOF_Stacking_AnomalyFeature,0.52,0.40268456375838924,0.4512586105485086,0.8823529411764706,0.2608695652173913,5700
OOF_Stacking_AnomalyFeature,0.53,0.40816326530612246,0.4559061829059991,0.8823529411764706,0.26548672566371684,5660
OOF_Stacking_AnomalyFeature,0.54,0.4054982817869416,0.4507035852226965,0.8676470588235294,0.2645739910313901,6140
OOF_Stacking_AnomalyFeature,0.55,0.4097222222222222,0.45428300620936446,0.8676470588235294,0.2681818181818182,6110
OOF_Stacking_AnomalyFeature,0.56,0.4125874125874126,0.45670795133094205,0.8676470588235294,0.2706422018348624,6090
OOF_Stacking_AnomalyFeature,0.5700000000000001,0.398576512455516,0.4360796127193068,0.8235294117647058,0.26291079812206575,7570
OOF_Stacking_AnomalyFeature,0.5800000000000001,0.4028776978417266,0.4397332220922976,0.8235294117647058,0.26666666666666666,7540
OOF_Stacking_AnomalyFeature,0.59,0.4043321299638989,0.44096752845002624,0.8235294117647058,0.2679425837320574,7530
OOF_Stacking_AnomalyFeature,0.6,0.40875912408759124,0.44472114040852007,0.8235294117647058,0.27184466019417475,7500
OOF_Stacking_AnomalyFeature,0.61,0.4132841328413284,0.44855295523891825,0.8235294117647058,0.27586206896551724,7470
OOF_Stacking_AnomalyFeature,0.62,0.417910447761194,0.4524658754074531,0.8235294117647058,0.28,7440
OOF_Stacking_AnomalyFeature,0.63,0.42105263157894735,0.45512104985171536,0.8235294117647058,0.2828282828282828,7420
OOF_Stacking_AnomalyFeature,0.64,0.42424242424242425,0.4578145714538413,0.8235294117647058,0.2857142857142857,7400
OOF_Stacking_AnomalyFeature,0.65,0.42748091603053434,0.460547419624484,0.8235294117647058,0.28865979381443296,7380
OOF_Stacking_AnomalyFeature,0.66,0.43410852713178294,0.4661351923549945,0.8235294117647058,0.29473684210526313,7340
OOF_Stacking_AnomalyFeature,0.67,0.4357976653696498,0.46755834581485683,0.8235294117647058,0.2962962962962963,7330
OOF_Stacking_AnomalyFeature,0.68,0.4426877470355731,0.4733600068161185,0.8235294117647058,0.3027027027027027,7290
OOF_Stacking_AnomalyFeature,0.6900000000000001,0.45161290322580644,0.4808686634599236,0.8235294117647058,0.3111111111111111,7240
OOF_Stacking_AnomalyFeature,0.7000000000000001,0.45267489711934156,0.4789173064382257,0.8088235294117647,0.3142857142857143,7700
OOF_Stacking_AnomalyFeature,0.7100000000000001,0.45454545454545453,0.4804928339096723,0.8088235294117647,0.3160919540229885,7690
OOF_Stacking_AnomalyFeature,0.72,0.4641350210970464,0.48856905917380855,0.8088235294117647,0.3254437869822485,7640
OOF_Stacking_AnomalyFeature,0.73,0.46808510638297873,0.4918958845824827,0.8088235294117647,0.32934131736526945,7620
OOF_Stacking_AnomalyFeature,0.74,0.47413793103448276,0.4969945276263535,0.8088235294117647,0.3353658536585366,7590
OOF_Stacking_AnomalyFeature,0.75,0.48672566371681414,0.5076044203874619,0.8088235294117647,0.34810126582278483,7530
OOF_Stacking_AnomalyFeature,0.76,0.5045871559633027,0.5226861954161486,0.8088235294117647,0.36666666666666664,7450
OOF_Stacking_AnomalyFeature,0.77,0.5092592592592593,0.526638489306844,0.8088235294117647,0.3716216216216216,7430
OOF_Stacking_AnomalyFeature,0.78,0.514018691588785,0.5306684514338794,0.8088235294117647,0.3767123287671233,7410
OOF_Stacking_AnomalyFeature,0.79,0.5164319248826291,0.532713388111301,0.8088235294117647,0.3793103448275862,7400
OOF_Stacking_AnomalyFeature,0.8,0.5213270142180095,0.5368649034234204,0.8088235294117647,0.38461538461538464,7380
OOF_Stacking_AnomalyFeature,0.81,0.5263157894736842,0.5411010152773247,0.8088235294117647,0.3900709219858156,7360
OOF_Stacking_AnomalyFeature,0.8200000000000001,0.5365853658536586,0.5498392424731956,0.8088235294117647,0.40145985401459855,7320
OOF_Stacking_AnomalyFeature,0.8300000000000001,0.5346534653465347,0.5456037632164998,0.7941176470588235,0.40298507462686567,7800
OOF_Stacking_AnomalyFeature,0.8400000000000001,0.542713567839196,0.5525101720651981,0.7941176470588235,0.4122137404580153,7770
OOF_Stacking_AnomalyFeature,0.85,0.5625,0.5695534759089443,0.7941176470588235,0.43548387096774194,7700
OOF_Stacking_AnomalyFeature,0.86,0.5714285714285714,0.5772907322436718,0.7941176470588235,0.4462809917355372,7670
OOF_Stacking_AnomalyFeature,0.87,0.5760869565217391,0.5790214700336165,0.7794117647058824,0.45689655172413796,8130
OOF_Stacking_AnomalyFeature,0.88,0.56353591160221,0.5635107229314155,0.75,0.45132743362831856,9120
OOF_Stacking_AnomalyFeature,0.89,0.5666666666666667,0.5662788678511989,0.75,0.45535714285714285,9110
OOF_Stacking_AnomalyFeature,0.9,0.5862068965517241,0.5836745391910348,0.75,0.4811320754716981,9050
OOF_Stacking_AnomalyFeature,0.91,0.5798816568047337,0.574102865872116,0.7205882352941176,0.48514851485148514,10020
OOF_Stacking_AnomalyFeature,0.92,0.593939393939394,0.5869511028474184,0.7205882352941176,0.5051546391752577,9980
OOF_Stacking_AnomalyFeature,0.93,0.6037735849056604,0.5945011375220303,0.7058823529411765,0.5274725274725275,10430
OOF_Stacking_AnomalyFeature,0.9400000000000001,0.6193548387096774,0.6092177287701857,0.7058823529411765,0.5517241379310345,10390
OOF_Stacking_AnomalyFeature,0.9500000000000001,0.6301369863013698,0.61775611058592,0.6764705882352942,0.5897435897435898,11320
OOF_Stacking_AnomalyFeature,0.9600000000000001,0.6344827586206897,0.6220804364067706,0.6764705882352942,0.5974025974025974,11310
OOF_Stacking_AnomalyFeature,0.97,0.656934306569343,0.6447866850303928,0.6617647058823529,0.6521739130434783,11740
OOF_Stacking_AnomalyFeature,0.98,0.639344262295082,0.6325955489170194,0.5735294117647058,0.7222222222222222,14650
OOF_Stacking_AnomalyFeature,0.99,0.449438202247191,0.5220133336645727,0.29411764705882354,0.9523809523809523,24010
OOF_Stacking_Physics,0.01,0.06576402321083172,0.0,1.0,0.034,19320
OOF_Stacking_Physics,0.02,0.06576402321083172,0.0,1.0,0.034,19320
OOF_Stacking_Physics,0.03,0.06576402321083172,0.0,1.0,0.034,19320
OOF_Stacking_Physics,0.04,0.06576402321083172,0.0,1.0,0.034,19320
OOF_Stacking_Physics,0.05,0.06592341250605914,0.009392137618727902,1.0,0.034085213032581455,19270
OOF_Stacking_Physics,0.060000000000000005,0.13505461767626614,0.1994232506694461,1.0,0.0724174653887114,8710
OOF_Stacking_Physics,0.06999999999999999,0.18926553672316385,0.2675685920262085,0.9852941176470589,0.1046875,6230
OOF_Stacking_Physics,0.08,0.2326388888888889,0.31517858639883817,0.9852941176470589,0.13188976377952755,4910
OOF_Stacking_Physics,0.09,0.26171875,0.34456925594027854,0.9852941176470589,0.15090090090090091,4270
OOF_Stacking_Physics,0.09999999999999999,0.28695652173913044,0.3660713423427652,0.9705882352941176,0.1683673469387755,4260
OOF_Stacking_Physics,0.11,0.30092592592592593,0.37628204263895365,0.9558823529411765,0.17857142857142858,4490
OOF_Stacking_Physics,0.12,0.3170731707317073,0.391093087090804,0.9558823529411765,0.19005847953216373,4270
OOF_Stacking_Physics,0.13,0.3333333333333333,0.4057512180817063,0.9558823529411765,0.20186335403726707,4070
OOF_Stacking_Physics,0.14,0.3466666666666667,0.41760394503413273,0.9558823529411765,0.21172638436482086,3920
OOF_Stacking_Physics,0.15000000000000002,0.35911602209944754,0.4285515527982786,0.9558823529411765,0.22108843537414966,3790
OOF_Stacking_Physics,0.16,0.3651685393258427,0.4338362811032829,0.9558823529411765,0.22569444444444445,3730
OOF_Stacking_Physics,0.17,0.3746397694524496,0.4420607564787296,0.9558823529411765,0.23297491039426524,3640
OOF_Stacking_Physics,0.18000000000000002,0.38235294117647056,0.4487207043366252,0.9558823529411765,0.23897058823529413,3570
OOF_Stacking_Physics,0.19,0.3939393939393939,0.4586668702211174,0.9558823529411765,0.2480916030534351,3470
OOF_Stacking_Physics,0.2,0.4,0.46384394257999556,0.9558823529411765,0.2529182879377432,3420
OOF_Stacking_Physics,0.21000000000000002,0.4088050314465409,0.47133685256812546,0.9558823529411765,0.26,3350
OOF_Stacking_Physics,0.22,0.4140127388535032,0.47575373149513017,0.9558823529411765,0.26422764227642276,3310
OOF_Stacking_Physics,0.23,0.4180064308681672,0.4791339929458202,0.9558823529411765,0.2674897119341564,3280
OOF_Stacking_Physics,0.24000000000000002,0.4262295081967213,0.4860762101956734,0.9558823529411765,0.2742616033755274,3220
OOF_Stacking_Physics,0.25,0.4318936877076412,0.49084513418933,0.9558823529411765,0.27896995708154504,3180
OOF_Stacking_Physics,0.26,0.4391891891891892,0.4969732520405786,0.9558823529411765,0.2850877192982456,3130
